Jobs_per_ 1Minute,Jobs_per_ 5 Minutes,Jobs_per_ 15Minutes,Mem capacity,Disk_capacity_GB,Num_of_CPU_Cores,CPU_speed_per_Core,Avg_Recieve_Kbps,Avg_Transmit_Kbps,Class_Name
7.455,5.545,1.0,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.182,5.182,0.727,4,887.957,4,3,3553.0,1293.0,'Very Low'
9.333,6.583,1.083,4,887.957,4,3,3553.0,1293.0,'Very Low'
9.455,7.455,1.818,4,887.957,4,3,3553.0,1293.0,'Very Low'
10.818,6.545,1.545,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.727,6.273,1.182,4,887.957,4,3,3553.0,1293.0,'Very Low'
7.818,5.909,0.909,4,887.957,4,3,3553.0,1293.0,'Very Low'
7.909,6.182,0.727,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.917,6.583,1.917,4,887.957,4,3,3553.0,1293.0,'Very Low'
5.636,4.091,0.364,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.727,5.273,0.818,4,887.957,4,3,3553.0,1293.0,'Very Low'
7.455,6.0,1.455,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.273,6.091,3.727,4,887.957,4,3,3553.0,1293.0,'Very Low'
18.727,15.091,11.182,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.545,5.364,0.909,4,887.957,4,3,3553.0,1293.0,'Very Low'
8.727,9.0,5.273,4,887.957,4,3,3553.0,1293.0,'Very Low'
7.0,5.833,0.917,4,887.957,4,3,3553.0,1293.0,'Very Low'
11.091,7.818,2.818,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.636,5.0,0.636,4,887.957,4,3,3553.0,1293.0,'Very Low'
5.818,4.636,0.636,4,887.957,4,3,3553.0,1293.0,'Very Low'
5.0,6.545,3.636,4,887.957,4,3,3553.0,1293.0,'Very Low'
7.727,5.455,0.727,4,887.957,4,3,3553.0,1293.0,'Very Low'
8.833,6.5,3.75,4,887.957,4,3,3553.0,1293.0,'Very Low'
9.455,7.727,2.273,4,887.957,4,3,3553.0,1293.0,'Very Low'
14.364,8.455,3.364,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.091,5.273,0.727,4,887.957,4,3,3553.0,1293.0,'Very Low'
5.091,4.545,0.545,4,887.957,4,3,3553.0,1293.0,'Very Low'
9.083,6.667,1.583,4,887.957,4,3,3553.0,1293.0,'Very Low'
7.545,5.091,0.636,4,887.957,4,3,3553.0,1293.0,'Very Low'
9.455,7.091,2.091,4,887.957,4,3,3553.0,1293.0,'Very Low'
10.0,7.091,2.091,4,887.957,4,3,3553.0,1293.0,'Very Low'
8.091,6.455,2.091,4,887.957,4,3,3553.0,1293.0,'Very Low'
5.909,6.636,1.727,4,887.957,4,3,3553.0,1293.0,'Very Low'
4.667,4.417,0.75,4,887.957,4,3,3553.0,1293.0,'Very Low'
5.273,4.909,1.182,4,887.957,4,3,3553.0,1293.0,'Very Low'
15.545,13.909,10.818,4,887.957,4,3,3553.0,1293.0,'Very Low'
5.818,5.727,0.909,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.273,4.545,0.636,4,887.957,4,3,3553.0,1293.0,'Very Low'
7.091,4.909,0.545,4,887.957,4,3,3553.0,1293.0,'Very Low'
8.455,6.273,1.273,4,887.957,4,3,3553.0,1293.0,'Very Low'
10.091,8.273,6.727,4,887.957,4,3,3553.0,1293.0,'Very Low'
7.455,7.909,3.091,4,887.957,4,3,3553.0,1293.0,'Very Low'
4.583,4.667,0.417,4,887.957,4,3,3553.0,1293.0,'Very Low'
4.818,5.091,0.455,4,887.957,4,3,3553.0,1293.0,'Very Low'
5.818,5.364,0.909,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.091,4.636,1.091,4,887.957,4,3,3553.0,1293.0,'Very Low'
5.636,7.727,5.273,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.909,6.0,1.455,4,887.957,4,3,3553.0,1293.0,'Very Low'
8.583,7.417,4.333,4,887.957,4,3,3553.0,1293.0,'Very Low'
10.091,6.364,0.909,4,887.957,4,3,3553.0,1293.0,'Very Low'
7.25,5.25,0.917,4,887.957,4,3,3553.0,1293.0,'Very Low'
5.636,4.909,0.636,4,887.957,4,3,3553.0,1293.0,'Very Low'
5.273,4.727,0.545,4,887.957,4,3,3553.0,1293.0,'Very Low'
9.182,5.909,1.091,4,887.957,4,3,3553.0,1293.0,'Very Low'
5.364,5.364,1.0,4,887.957,4,3,3553.0,1293.0,'Very Low'
10.273,8.364,6.545,4,887.957,4,3,3553.0,1293.0,'Very Low'
19.909,16.727,12.727,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.909,5.545,0.818,4,887.957,4,3,3553.0,1293.0,'Very Low'
8.0,5.833,1.667,4,887.957,4,3,3553.0,1293.0,'Very Low'
5.636,5.909,1.273,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.364,5.909,1.273,4,887.957,4,3,3553.0,1293.0,'Very Low'
9.455,7.182,1.636,4,887.957,4,3,3553.0,1293.0,'Very Low'
8.818,5.545,0.909,4,887.957,4,3,3553.0,1293.0,'Very Low'
3.636,3.818,0.182,4,887.957,4,3,3553.0,1293.0,'Very Low'
8.25,6.417,1.167,4,887.957,4,3,3553.0,1293.0,'Very Low'
8.636,7.0,2.818,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.727,5.818,0.727,4,887.957,4,3,3553.0,1293.0,'Very Low'
9.545,6.727,1.091,4,887.957,4,3,3553.0,1293.0,'Very Low'
8.583,5.75,1.25,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.636,5.182,0.818,4,887.957,4,3,3553.0,1293.0,'Very Low'
13.636,8.545,4.364,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.091,5.545,0.818,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.818,5.0,0.727,4,887.957,4,3,3553.0,1293.0,'Very Low'
7.545,6.545,1.636,4,887.957,4,3,3553.0,1293.0,'Very Low'
5.909,4.909,0.727,4,887.957,4,3,3553.0,1293.0,'Very Low'
9.273,7.818,3.364,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.917,4.917,0.917,4,887.957,4,3,3553.0,1293.0,'Very Low'
10.182,7.455,1.727,4,887.957,4,3,3553.0,1293.0,'Very Low'
7.909,7.273,3.455,4,887.957,4,3,3553.0,1293.0,'Very Low'
17.0,14.545,10.909,4,887.957,4,3,3553.0,1293.0,'Very Low'
7.182,6.273,0.909,4,887.957,4,3,3553.0,1293.0,'Very Low'
4.182,4.545,0.455,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.0,6.909,1.818,4,887.957,4,3,3553.0,1293.0,'Very Low'
5.818,4.727,1.0,4,887.957,4,3,3553.0,1293.0,'Very Low'
4.273,4.0,1.0,4,887.957,4,3,3553.0,1293.0,'Very Low'
5.75,4.667,0.583,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.091,4.909,0.545,4,887.957,4,3,3553.0,1293.0,'Very Low'
5.545,4.727,0.636,4,887.957,4,3,3553.0,1293.0,'Very Low'
11.636,10.182,6.273,4,887.957,4,3,3553.0,1293.0,'Very Low'
7.182,5.636,3.818,4,887.957,4,3,3553.0,1293.0,'Very Low'
22.182,16.0,12.273,4,887.957,4,3,3553.0,1293.0,'Very Low'
8.75,8.75,5.417,4,887.957,4,3,3553.0,1293.0,'Very Low'
11.182,7.182,1.545,4,887.957,4,3,3553.0,1293.0,'Very Low'
7.455,5.545,0.727,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.182,5.091,1.0,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.909,5.909,1.091,4,887.957,4,3,3553.0,1293.0,'Very Low'
4.455,4.818,0.455,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.909,4.636,0.818,4,887.957,4,3,3553.0,1293.0,'Very Low'
7.182,5.364,0.818,4,887.957,4,3,3553.0,1293.0,'Very Low'
5.273,4.636,0.818,4,887.957,4,3,3553.0,1293.0,'Very Low'
7.917,7.333,3.917,4,887.957,4,3,3553.0,1293.0,'Very Low'
9.455,8.636,5.545,4,887.957,4,3,3553.0,1293.0,'Very Low'
8.364,5.909,2.091,4,887.957,4,3,3553.0,1293.0,'Very Low'
14.0,12.727,8.909,4,887.957,4,3,3553.0,1293.0,'Very Low'
3.182,3.455,0.182,4,887.957,4,3,3553.0,1293.0,'Very Low'
5.455,5.636,1.273,4,887.957,4,3,3553.0,1293.0,'Very Low'
7.455,4.909,0.636,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.333,4.667,0.75,4,887.957,4,3,3553.0,1293.0,'Very Low'
9.0,7.364,1.909,4,887.957,4,3,3553.0,1293.0,'Very Low'
8.909,7.091,2.182,4,887.957,4,3,3553.0,1293.0,'Very Low'
11.636,8.0,2.182,4,887.957,4,3,3553.0,1293.0,'Very Low'
5.364,5.545,0.636,4,887.957,4,3,3553.0,1293.0,'Very Low'
10.417,6.583,1.083,4,887.957,4,3,3553.0,1293.0,'Very Low'
7.364,4.818,0.545,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.545,5.091,0.727,4,887.957,4,3,3553.0,1293.0,'Very Low'
8.182,6.727,5.364,4,887.957,4,3,3553.0,1293.0,'Very Low'
13.364,9.545,4.273,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.273,5.364,0.364,4,887.957,4,3,3553.0,1293.0,'Very Low'
7.833,6.5,2.0,4,887.957,4,3,3553.0,1293.0,'Very Low'
7.364,6.727,1.727,4,887.957,4,3,3553.0,1293.0,'Very Low'
7.364,5.273,0.909,4,887.957,4,3,3553.0,1293.0,'Very Low'
4.636,4.182,0.364,4,887.957,4,3,3553.0,1293.0,'Very Low'
7.667,5.5,1.167,4,887.957,4,3,3553.0,1293.0,'Very Low'
16.727,9.545,4.455,4,887.957,4,3,3553.0,1293.0,'Very Low'
5.273,4.455,1.0,4,887.957,4,3,3553.0,1293.0,'Very Low'
9.727,9.0,7.0,4,887.957,4,3,3553.0,1293.0,'Very Low'
7.818,7.182,1.727,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.25,5.25,1.0,4,887.957,4,3,3553.0,1293.0,'Very Low'
7.0,5.636,1.091,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.818,6.636,1.909,4,887.957,4,3,3553.0,1293.0,'Very Low'
5.636,5.0,0.727,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.25,5.583,1.167,4,887.957,4,3,3553.0,1293.0,'Very Low'
8.0,6.273,2.091,4,887.957,4,3,3553.0,1293.0,'Very Low'
25.273,24.0,19.545,4,887.957,4,3,3553.0,1293.0,'Very Low'
4.818,4.909,0.727,4,887.957,4,3,3553.0,1293.0,'Very Low'
5.167,5.417,0.75,4,887.957,4,3,3553.0,1293.0,'Very Low'
4.909,4.727,0.455,4,887.957,4,3,3553.0,1293.0,'Very Low'
7.091,6.091,1.0,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.818,6.091,1.0,4,887.957,4,3,3553.0,1293.0,'Very Low'
5.818,5.909,3.091,4,887.957,4,3,3553.0,1293.0,'Very Low'
8.818,7.545,7.273,4,887.957,4,3,3553.0,1293.0,'Very Low'
20.091,22.455,17.818,4,887.957,4,3,3553.0,1293.0,'Very Low'
5.091,5.727,1.091,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.0,4.5,0.667,4,887.957,4,3,3553.0,1293.0,'Very Low'
14.818,13.273,10.0,4,887.957,4,3,3553.0,1293.0,'Very Low'
5.0,4.0,0.364,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.727,6.545,1.455,4,887.957,4,3,3553.0,1293.0,'Very Low'
5.083,4.667,2.75,4,887.957,4,3,3553.0,1293.0,'Very Low'
9.818,8.364,3.909,4,887.957,4,3,3553.0,1293.0,'Very Low'
8.182,6.636,2.0,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.909,5.636,0.545,4,887.957,4,3,3553.0,1293.0,'Very Low'
5.545,4.273,0.273,4,887.957,4,3,3553.0,1293.0,'Very Low'
11.818,8.0,3.182,4,887.957,4,3,3553.0,1293.0,'Very Low'
7.273,5.545,0.818,4,887.957,4,3,3553.0,1293.0,'Very Low'
6.667,6.583,2.833,4,887.957,4,3,3553.0,1293.0,'Very Low'
11.727,7.636,3.455,4,887.957,4,3,3553.0,1293.0,'Very Low'
9.818,7.0,3.182,4,887.957,4,3,3553.0,1293.0,'Very Low'
8.818,8.455,3.909,4,887.957,4,3,3553.0,1293.0,'Very Low'
10.545,8.0,3.727,4,887.957,4,3,3553.0,1293.0,'Very Low'
7.0,6.182,1.182,4,887.957,4,3,3553.0,1293.0,'Very Low'
7.909,6.818,1.273,4,887.957,4,3,3553.0,1293.0,'Very Low'
3.833,4.0,0.5,4,887.957,4,3,3553.0,1293.0,'Very Low'
7.818,6.636,1.182,4,887.957,4,3,3553.0,1293.0,'Very Low'
8.636,6.091,1.182,4,887.957,4,3,3553.0,1293.0,'Very Low'
5.909,4.727,0.818,4,887.957,4,3,4224.0,19.713,'Very Low'
7.091,5.727,0.909,4,887.957,4,3,4224.0,19.713,'Very Low'
9.818,8.636,7.091,4,887.957,4,3,4224.0,19.713,'Very Low'
14.364,13.909,10.818,4,887.957,4,3,4224.0,19.713,'Very Low'
4.833,4.667,0.917,4,887.957,4,3,4224.0,19.713,'Very Low'
6.273,3.636,0.273,4,887.957,4,3,4224.0,19.713,'Very Low'
4.909,3.818,0.364,4,887.957,4,3,4224.0,19.713,'Very Low'
6.091,5.091,0.909,4,887.957,4,3,4224.0,19.713,'Very Low'
7.545,5.818,0.818,4,887.957,4,3,4224.0,19.713,'Very Low'
6.091,6.273,1.636,4,887.957,4,3,4224.0,19.713,'Very Low'
6.636,6.455,1.818,4,887.957,4,3,4224.0,19.713,'Very Low'
10.167,6.333,0.917,4,887.957,4,3,4224.0,19.713,'Very Low'
5.091,5.273,0.818,4,887.957,4,3,4224.0,19.713,'Very Low'
5.818,4.182,0.727,4,887.957,4,3,4224.0,19.713,'Very Low'
4.636,3.455,0.727,4,887.957,4,3,4224.0,19.713,'Very Low'
8.091,6.364,2.091,4,887.957,4,3,4224.0,19.713,'Very Low'
5.455,5.455,0.636,4,887.957,4,3,4224.0,19.713,'Very Low'
8.364,6.091,1.091,4,887.957,4,3,4224.0,19.713,'Very Low'
8.75,7.0,3.083,4,887.957,4,3,4224.0,19.713,'Very Low'
5.727,5.727,1.364,4,887.957,4,3,4224.0,19.713,'Very Low'
6.455,6.0,0.909,4,887.957,4,3,4224.0,19.713,'Very Low'
5.455,5.273,1.273,4,887.957,4,3,4224.0,19.713,'Very Low'
4.909,4.909,0.818,4,887.957,4,3,4224.0,19.713,'Very Low'
4.583,5.083,0.667,4,887.957,4,3,4224.0,19.713,'Very Low'
5.273,6.636,5.364,4,887.957,4,3,4224.0,19.713,'Very Low'
16.636,14.545,11.091,4,887.957,4,3,4224.0,19.713,'Very Low'
7.0,5.545,0.636,4,887.957,4,3,4224.0,19.713,'Very Low'
3.818,5.091,0.727,4,887.957,4,3,4224.0,19.713,'Very Low'
4.182,4.091,0.909,4,887.957,4,3,4224.0,19.713,'Very Low'
3.583,4.333,0.583,4,887.957,4,3,4224.0,19.713,'Very Low'
5.273,5.0,0.909,4,887.957,4,3,4224.0,19.713,'Very Low'
8.0,5.273,0.636,4,887.957,4,3,4224.0,19.713,'Very Low'
4.182,4.545,0.455,4,887.957,4,3,4224.0,19.713,'Very Low'
5.636,4.909,0.364,4,887.957,4,3,4224.0,19.713,'Very Low'
5.0,6.091,2.364,4,887.957,4,3,4224.0,19.713,'Very Low'
6.909,5.818,4.455,4,887.957,4,3,4224.0,19.713,'Very Low'
10.545,8.455,4.636,4,887.957,4,3,4224.0,19.713,'Very Low'
8.818,7.0,1.182,4,887.957,4,3,4224.0,19.713,'Very Low'
4.75,4.083,0.833,4,887.957,4,3,4224.0,19.713,'Very Low'
6.636,5.636,1.182,4,887.957,4,3,4224.0,19.713,'Very Low'
10.364,6.273,1.0,4,887.957,4,3,4224.0,19.713,'Very Low'
5.091,3.455,0.364,4,887.957,4,3,4224.0,19.713,'Very Low'
6.909,6.727,3.273,4,887.957,4,3,4224.0,19.713,'Very Low'
7.455,7.091,1.909,4,887.957,4,3,4224.0,19.713,'Very Low'
6.818,6.727,2.273,4,887.957,4,3,4224.0,19.713,'Very Low'
7.5,6.75,3.25,4,887.957,4,3,4224.0,19.713,'Very Low'
4.364,4.364,0.727,4,887.957,4,3,4224.0,19.713,'Very Low'
8.909,7.0,1.364,4,887.957,4,3,4224.0,19.713,'Very Low'
5.0,4.364,0.455,4,887.957,4,3,4224.0,19.713,'Very Low'
8.0,5.818,1.455,4,887.957,4,3,4224.0,19.713,'Very Low'
10.455,6.545,3.818,4,887.957,4,3,4224.0,19.713,'Very Low'
9.182,8.455,3.909,4,887.957,4,3,4224.0,19.713,'Very Low'
5.727,4.091,0.545,4,887.957,4,3,4224.0,19.713,'Very Low'
6.5,5.0,0.667,4,887.957,4,3,4224.0,19.713,'Very Low'
5.091,4.0,0.455,4,887.957,4,3,4224.0,19.713,'Very Low'
7.273,5.364,0.364,4,887.957,4,3,4224.0,19.713,'Very Low'
6.364,5.0,0.455,4,887.957,4,3,4224.0,19.713,'Very Low'
8.273,6.364,1.727,4,887.957,4,3,4224.0,19.713,'Very Low'
8.083,6.0,1.167,4,887.957,4,3,4224.0,19.713,'Very Low'
7.273,7.455,2.909,4,887.957,4,3,4224.0,19.713,'Very Low'
5.727,4.909,0.727,4,887.957,4,3,4224.0,19.713,'Very Low'
5.364,6.182,1.273,4,887.957,4,3,4224.0,19.713,'Very Low'
6.0,4.636,0.727,4,887.957,4,3,4224.0,19.713,'Very Low'
5.909,4.182,0.545,4,887.957,4,3,4224.0,19.713,'Very Low'
5.091,4.727,0.455,4,887.957,4,3,4224.0,19.713,'Very Low'
7.091,5.818,1.0,4,887.957,4,3,4224.0,19.713,'Very Low'
4.818,5.364,3.727,4,887.957,4,3,4224.0,19.713,'Very Low'
13.5,9.5,6.667,4,887.957,4,3,4224.0,19.713,'Very Low'
19.0,16.091,12.091,4,887.957,4,3,4224.0,19.713,'Very Low'
3.727,3.364,0.273,4,887.957,4,3,4224.0,19.713,'Very Low'
10.364,7.0,1.364,4,887.957,4,3,4224.0,19.713,'Very Low'
5.091,5.273,3.091,4,887.957,4,3,4224.0,19.713,'Very Low'
5.833,6.333,1.75,4,887.957,4,3,4224.0,19.713,'Very Low'
6.0,6.364,1.0,4,887.957,4,3,4224.0,19.713,'Very Low'
4.818,3.636,0.364,4,887.957,4,3,4224.0,19.713,'Very Low'
6.364,6.0,1.182,4,887.957,4,3,4224.0,19.713,'Very Low'
6.636,6.636,1.727,4,887.957,4,3,4224.0,19.713,'Very Low'
9.545,6.364,3.182,4,887.957,4,3,4224.0,19.713,'Very Low'
9.667,12.5,7.583,4,887.957,4,3,4224.0,19.713,'Very Low'
6.364,4.0,0.545,4,887.957,4,3,4224.0,19.713,'Very Low'
5.545,5.273,1.0,4,887.957,4,3,4224.0,19.713,'Very Low'
8.909,6.455,1.455,4,887.957,4,3,4224.0,19.713,'Very Low'
6.727,5.727,1.727,4,887.957,4,3,4224.0,19.713,'Very Low'
10.667,8.167,2.833,4,887.957,4,3,4224.0,19.713,'Very Low'
5.727,6.091,1.091,4,887.957,4,3,4224.0,19.713,'Very Low'
7.182,5.818,0.909,4,887.957,4,3,4224.0,19.713,'Very Low'
5.636,5.818,2.091,4,887.957,4,3,4224.0,19.713,'Very Low'
7.818,6.091,1.636,4,887.957,4,3,4224.0,19.713,'Very Low'
7.0,6.455,1.273,4,887.957,4,3,4224.0,19.713,'Very Low'
5.636,5.818,0.818,4,887.957,4,3,4224.0,19.713,'Very Low'
4.182,4.0,1.364,4,887.957,4,3,4224.0,19.713,'Very Low'
14.545,14.091,10.818,4,887.957,4,3,4224.0,19.713,'Very Low'
4.818,5.0,1.0,4,887.957,4,3,4224.0,19.713,'Very Low'
5.833,6.417,6.417,4,887.957,4,3,4224.0,19.713,'Very Low'
11.455,9.636,6.545,4,887.957,4,3,4224.0,19.713,'Very Low'
5.364,5.182,0.727,4,887.957,4,3,4224.0,19.713,'Very Low'
6.091,5.182,0.727,4,887.957,4,3,4224.0,19.713,'Very Low'
7.364,5.364,0.818,4,887.957,4,3,4224.0,19.713,'Very Low'
7.636,5.909,1.455,4,887.957,4,3,4224.0,19.713,'Very Low'
8.091,5.182,0.727,4,887.957,4,3,4224.0,19.713,'Very Low'
4.0,4.0,0.167,4,887.957,4,3,4224.0,19.713,'Very Low'
5.091,4.727,0.545,4,887.957,4,3,4224.0,19.713,'Very Low'
6.0,4.818,0.545,4,887.957,4,3,4224.0,19.713,'Very Low'
8.364,6.636,3.545,4,887.957,4,3,4224.0,19.713,'Very Low'
10.636,8.455,3.091,4,887.957,4,3,4224.0,19.713,'Very Low'
5.182,5.273,1.0,4,887.957,4,3,4224.0,19.713,'Very Low'
7.583,5.833,1.0,4,887.957,4,3,4224.0,19.713,'Very Low'
8.818,6.364,1.091,4,887.957,4,3,4224.0,19.713,'Very Low'
5.545,4.364,0.273,4,887.957,4,3,4224.0,19.713,'Very Low'
2.909,3.0,0.091,4,887.957,4,3,4224.0,19.713,'Very Low'
6.727,4.182,0.636,4,887.957,4,3,4224.0,19.713,'Very Low'
6.727,5.364,0.727,4,887.957,4,3,4224.0,19.713,'Very Low'
9.909,7.545,1.727,4,887.957,4,3,4224.0,19.713,'Very Low'
6.0,5.091,0.909,4,887.957,4,3,4224.0,19.713,'Very Low'
7.818,5.273,0.818,4,887.957,4,3,4224.0,19.713,'Very Low'
7.818,5.364,1.0,4,887.957,4,3,4224.0,19.713,'Very Low'
8.333,5.333,0.5,4,887.957,4,3,4224.0,19.713,'Very Low'
5.273,4.909,0.455,4,887.957,4,3,4224.0,19.713,'Very Low'
5.909,4.545,0.545,4,887.957,4,3,4224.0,19.713,'Very Low'
4.0,3.636,0.636,4,887.957,4,3,4224.0,19.713,'Very Low'
8.273,6.727,4.818,4,887.957,4,3,4224.0,19.713,'Very Low'
10.833,7.75,2.5,4,887.957,4,3,4224.0,19.713,'Very Low'
8.182,5.091,1.0,4,887.957,4,3,4224.0,19.713,'Very Low'
7.545,5.182,1.818,4,887.957,4,3,4224.0,19.713,'Very Low'
25.273,21.818,16.727,4,887.957,4,3,4224.0,19.713,'Very Low'
7.091,6.0,1.0,4,887.957,4,3,4224.0,19.713,'Very Low'
9.182,6.091,1.182,4,887.957,4,3,4224.0,19.713,'Very Low'
8.091,6.818,2.455,4,887.957,4,3,4224.0,19.713,'Very Low'
5.455,4.364,0.818,4,887.957,4,3,4224.0,19.713,'Very Low'
7.545,6.818,4.455,4,887.957,4,3,4224.0,19.713,'Very Low'
11.545,8.364,3.818,4,887.957,4,3,4224.0,19.713,'Very Low'
5.5,5.417,1.333,4,887.957,4,3,4224.0,19.713,'Very Low'
6.0,4.0,0.545,4,887.957,4,3,4224.0,19.713,'Very Low'
7.091,5.818,0.636,4,887.957,4,3,4224.0,19.713,'Very Low'
7.909,6.273,1.182,4,887.957,4,3,4224.0,19.713,'Very Low'
5.909,5.364,2.636,4,887.957,4,3,4224.0,19.713,'Very Low'
14.636,14.909,11.727,4,887.957,4,3,4224.0,19.713,'Very Low'
15.455,8.818,2.545,4,887.957,4,3,4224.0,19.713,'Very Low'
2.545,2.727,0.182,4,887.957,4,3,4224.0,19.713,'Very Low'
9.583,5.833,1.167,4,887.957,4,3,4224.0,19.713,'Very Low'
7.0,5.273,0.727,4,887.957,4,3,4224.0,19.713,'Very Low'
7.636,4.818,0.636,4,887.957,4,3,4224.0,19.713,'Very Low'
7.273,4.909,0.727,4,887.957,4,3,4224.0,19.713,'Very Low'
9.25,6.167,0.917,4,887.957,4,3,4224.0,19.713,'Very Low'
6.909,6.0,1.364,4,887.957,4,3,4224.0,19.713,'Very Low'
8.636,6.818,1.636,4,887.957,4,3,4224.0,19.713,'Very Low'
4.909,4.545,0.545,4,887.957,4,3,4224.0,19.713,'Very Low'
10.0,7.818,2.273,4,887.957,4,3,4224.0,19.713,'Very Low'
5.364,4.545,0.636,4,887.957,4,3,4224.0,19.713,'Very Low'
7.333,5.667,1.25,4,887.957,4,3,4224.0,19.713,'Very Low'
18.727,9.273,4.364,4,887.957,4,3,4224.0,19.713,'Very Low'
8.545,6.182,1.182,4,887.957,4,3,4224.0,19.713,'Very Low'
4.818,5.0,0.364,4,887.957,4,3,4224.0,19.713,'Very Low'
5.273,6.727,2.364,4,887.957,4,3,4224.0,19.713,'Very Low'
6.0,5.909,1.545,4,887.957,4,3,4224.0,19.713,'Very Low'
3.273,3.455,0.273,4,887.957,4,3,4224.0,19.713,'Very Low'
5.909,5.455,0.818,4,887.957,4,3,4224.0,19.713,'Very Low'
3.545,3.545,0.182,4,887.957,4,3,4224.0,19.713,'Very Low'
4.182,4.727,0.455,4,887.957,4,3,4224.0,19.713,'Very Low'
5.818,4.545,1.364,4,887.957,4,3,4224.0,19.713,'Very Low'
7.182,5.636,1.364,4,887.957,4,3,4224.0,19.713,'Very Low'
11.273,6.636,1.182,4,887.957,4,3,4224.0,19.713,'Very Low'
5.0,4.727,0.545,4,887.957,4,3,4224.0,19.713,'Very Low'
6.636,5.727,0.818,4,887.957,4,3,4224.0,19.713,'Very Low'
9.727,5.545,0.727,4,887.957,4,3,4224.0,19.713,'Very Low'
6.091,7.0,5.0,4,887.957,4,3,4224.0,19.713,'Very Low'
6.636,5.636,0.818,4,887.957,4,3,4224.0,19.713,'Very Low'
6.818,5.091,0.636,4,887.957,4,3,4224.0,19.713,'Very Low'
8.0,6.636,5.182,4,887.957,4,3,4224.0,19.713,'Very Low'
5.75,5.833,1.083,4,887.957,4,3,4224.0,19.713,'Very Low'
6.364,5.818,1.091,4,887.957,4,3,4224.0,19.713,'Very Low'
5.273,4.364,0.273,4,887.957,4,3,4224.0,19.713,'Very Low'
5.727,5.091,0.727,4,887.957,4,3,4224.0,19.713,'Very Low'
6.727,5.182,0.818,4,887.957,4,3,4224.0,19.713,'Very Low'
8.364,5.545,0.727,4,887.957,4,3,4224.0,19.713,'Very Low'
9.818,7.0,1.273,4,887.957,4,3,4224.0,19.713,'Very Low'
6.0,5.091,0.636,4,887.957,4,3,4224.0,19.713,'Very Low'
5.455,6.182,2.0,4,887.957,4,3,4224.0,19.713,'Very Low'
5.818,5.273,1.0,4,887.957,4,3,4224.0,19.713,'Very Low'
7.364,5.818,1.0,4,887.957,4,3,4224.0,19.713,'Very Low'
6.833,5.167,0.583,4,887.957,4,3,4224.0,19.713,'Very Low'
5.2,4.1,0.4,4,887.957,4,3,4224.0,19.713,'Very Low'
6.417,4.75,0.583,4,887.957,4,3,4224.0,19.713,'Very Low'
5.091,4.636,0.727,4,887.957,4,3,4224.0,19.713,'Very Low'
6.951,5.646,1.138,4,887.957,4,3,4224.0,19.713,'Very Low'
6.663,5.663,1.543,4,887.957,4,3,4224.0,19.713,'Very Low'
6.873,5.625,1.026,4,887.957,4,3,4224.0,19.713,'Very Low'
8.135,6.719,2.524,4,887.957,4,3,4224.0,19.713,'Very Low'
6.669,5.361,0.959,4,887.957,4,3,4224.0,19.713,'Very Low'
6.365,5.594,1.421,4,887.957,4,3,4224.0,19.713,'Very Low'
6.85,5.674,1.633,4,887.957,4,3,4224.0,19.713,'Very Low'
6.959,6.056,1.689,4,887.957,4,3,4224.0,19.713,'Very Low'
6.507,5.761,1.563,4,887.957,4,3,4224.0,19.713,'Very Low'
6.03,5.369,1.093,4,887.957,4,3,4224.0,19.713,'Very Low'
7.824,6.479,2.0,4,887.957,4,3,4224.0,19.713,'Very Low'
5.881,5.138,1.142,4,887.957,4,3,4224.0,19.713,'Very Low'
